paper_id,title,authors,year,abstract,url,pdf_url,scholar_url,venue,keywords,citations,title_hash,doi,arxiv_id,s2_fields,created_at,updated_at
ed21b3d848dcf5e6166214991c647779ed55a0c3,The Road to Artificial SuperIntelligence: A Comprehensive Survey of Superalignment,"Hyunjin Kim, Xiaoyuan Yi, J. Bak, Jing Yao, Jianxun Lian, Muhua Huang, Shitong Duan, Xing Xie",2025,"The emergence of large language models (LLMs) has sparkedthe discussion on Artificial Superintelligence (ASI), a hypothetical AI system surpassing human intelligence. Though ASI is still hypothetical and far from current AI capabilities, existing alignment methods struggle to guide such advanced AI ensure its safety in the future. It is essential to discuss the alignment of such AI now. Superalignment, the alignment of AI at superhuman levels of capability systems with human values and safety requirements, aims to address two primary goals: scalability in supervision to provide high-quality guidance signals and robust governance to ensure alignment with human values. In this survey, we review the original scalable oversight problem and corresponding methods and potential solutions for superalignment. Specifically, we introduce the challenges and limitations of current alignment paradigms in addressing the superalignment problem. Then we review scalable oversight methods for superalignment. Finally, we discuss the key challenges and propose pathways for the safe and continual improvement of future AI systems. By comprehensively reviewing the current literature, our goal is provide a systematical introduction of existing methods, analyze their strengths and limitations, and discuss potential future directions.",https://www.semanticscholar.org/paper/ed21b3d848dcf5e6166214991c647779ed55a0c3,,https://www.semanticscholar.org/paper/ed21b3d848dcf5e6166214991c647779ed55a0c3,Robotics,Computer Science,1,497a083aabb20f037dae8b7a8b004d37,10.70777/si.v2i1.13963,,"[{'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
08bda83edd7b9cf3a87565340cd2301d2f5ae89c,Advanced AI Solutions for Securities Trading: Building Scalable and Optimized Systems for Global Financial Markets,"Akinde Abdullah, Hassan Omolola, Samuel Taiwo, Oluwadare Aderibigbe",2024,"Integrating Artificial Intelligence (AI) into securities trading software has revolutionized the financial markets by enhancing scalability, efficiency, and optimization. This paper explores the historical evolution and advancements in AI-driven trading systems, emphasizing their impact on global financial markets. The study investigates how machine learning, deep learning, and other AI technologies enable sophisticated trading strategies, improve market liquidity, and reduce transaction costs. It also addresses the challenges AI integration poses, including decision-making opacity, bias, increased market volatility, and data privacy concerns. The paper argues for the need for scalable architectures, optimization algorithms, and transparent governance to mitigate these issues. Additionally, human oversight remains crucial for evaluating AI outputs and maintaining accountability. This research aims to provide a comprehensive analysis of advanced AI systems in securities trading, highlighting their potential to enhance market efficiency and stability.",https://www.semanticscholar.org/paper/08bda83edd7b9cf3a87565340cd2301d2f5ae89c,,https://www.semanticscholar.org/paper/08bda83edd7b9cf3a87565340cd2301d2f5ae89c,International Journal on Cybernetics &amp; Informatics,"Computer Science, Business, Economics",1,c416e6c5b0e883b5a47d8c1b2a55860f,10.5121/ijci.2024.130304,,"[{'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Business'}, {'source': 's2-fos-model', 'category': 'Economics'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
8f5d6e0b7ea652d5a2bb8212bfd6ae6045d637d5,"LearnLens: LLM-Enabled Personalised, Curriculum-Grounded Feedback with Educators in the Loop","Runcong Zhao, Artem Bobrov, Jiazheng Li, Yulan He",2025,"Effective feedback is essential for student learning but is time-intensive for teachers. We present LearnLens, a modular, LLM-based system that generates personalised, curriculum-aligned feedback in science education. LearnLens comprises three components: (1) an error-aware assessment module that captures nuanced reasoning errors; (2) a curriculum-grounded generation module that uses a structured, topic-linked memory chain rather than traditional similarity-based retrieval, improving relevance and reducing noise; and (3) an educator-in-the-loop interface for customisation and oversight. LearnLens addresses key challenges in existing systems, offering scalable, high-quality feedback that empowers both teachers and students.",https://www.semanticscholar.org/paper/8f5d6e0b7ea652d5a2bb8212bfd6ae6045d637d5,https://arxiv.org/pdf/2507.04295.pdf,https://www.semanticscholar.org/paper/8f5d6e0b7ea652d5a2bb8212bfd6ae6045d637d5,arXiv.org,"Computer Science, Education, Computer Science",1,624ae6ffca593e3abe6f430947f4e8e3,10.48550/arXiv.2507.04295,2507.04295,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Education'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
0785c3dcfcf856ed81e7694fc962cae3738e5e0b,Feedback from stakeholders on proposed audit quality standards,"A. Pinello, Adrian Valencia, Jules Patrick Abel Mama, Tyler Waller, Marcia Zubieta",2025,"The American Institute of Certified Public Accountants (AICPA) and the Public Company Accounting Oversight Board (PCAOB) established audit quality control standards to ensure that audit engagements comply with both professional standards and the firm’s standard of quality. However, existing standards have not kept pace with auditing advancements over the years. To remedy the problem, in December 2019, the PCAOB issued a concept release proposing a potential approach to revising its quality control standards. Similarly, in February 2021, the AICPA issued an exposure draft to address the way CPA firms manage quality for their auditing and accounting engagements. This paper provides an overview of both proposals and analyzes comment letters submitted to both governing bodies on these proposals. Our results suggest that large CPA firms supported the proposals, while smaller firms and individual CPAs opposed them. The feedback from smaller firms and individual CPAs strongly suggests that the proposals are not scalable, and the proposed standards would significantly increase the cost of their audit engagements.",https://www.semanticscholar.org/paper/0785c3dcfcf856ed81e7694fc962cae3738e5e0b,,https://www.semanticscholar.org/paper/0785c3dcfcf856ed81e7694fc962cae3738e5e0b,International Journal of Accounting and Business Finance,"Business, Law",1,5a15426b5e5da51cb17ab796893a850e,10.55429/ijabf.v3i2.111,,"[{'source': 's2-fos-model', 'category': 'Business'}, {'source': 's2-fos-model', 'category': 'Law'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
550d330b03672062edb21cd3fddff1a946c784b6,A Benchmark for Scalable Oversight Protocols,"Abhimanyu Pallavi Sudhir, Jackson Kaunismaa, Arjun Panickssery",2025,"As AI agents surpass human capabilities, scalable oversight -- the problem of effectively supplying human feedback to potentially superhuman AI models -- becomes increasingly critical to ensure alignment. While numerous scalable oversight protocols have been proposed, they lack a systematic empirical framework to evaluate and compare them. While recent works have tried to empirically study scalable oversight protocols -- particularly Debate -- we argue that the experiments they conduct are not generalizable to other protocols. We introduce the scalable oversight benchmark, a principled framework for evaluating human feedback mechanisms based on our agent score difference (ASD) metric, a measure of how effectively a mechanism advantages truth-telling over deception. We supply a Python package to facilitate rapid and competitive evaluation of scalable oversight protocols on our benchmark, and conduct a demonstrative experiment benchmarking Debate.",https://www.semanticscholar.org/paper/550d330b03672062edb21cd3fddff1a946c784b6,https://arxiv.org/pdf/2504.03731.pdf,https://www.semanticscholar.org/paper/550d330b03672062edb21cd3fddff1a946c784b6,arXiv.org,"Computer Science, Computer Science",1,cdc0e6f68be5e4c1f83346130dd6a70a,10.48550/arXiv.2504.03731,2504.03731,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
9021274480670269e8be59e16213dbacb485c2f7,User-Centred Design and Development of a Smartphone Application (OverSight) for Digital Phenotyping in Ophthalmology,"Kishan Devraj, Lee Jones, Bethany Higgins, Peter Thomas, M. Moosajee",2024,"Background: Visual impairment can significantly impact an individual’s daily activities. Patients require regular monitoring, typically occurring within hospital eye services. Capacity constraints have necessitated innovative solutions to improve patient care. Existing digital solutions rely on task-based digital home monitoring such as visual acuity testing. These require active involvement from patients and do not typically offer an indication of quality of life. Digital phenotyping refers to the use of personal digital devices to quantify passive behaviour for detecting clinically significant changes in vision and act as biomarkers for disease. Its uniqueness lies in the ability to detect changes passively. The objective was to co-design an accessible smartphone app (OverSight) for the purposes of digital phenotyping in people with sight impairment. Methods: Development of OverSight included stakeholder consultations following principles of user-centred design. Apple iOS software frameworks (HealthKit, ResearchKit, and SensorKit) and a SwiftUI developer toolkit were used to enable the collection of active and passive data streams. Accessibility and usability were assessed using the System Usability Scale (SUS) and feedback following a 3-month pilot study. Consultations with patients informed the design of OverSight, including preferred survey scheduling and the relevancy of patient support resources. Results: Twenty visually impaired participants (mean age 42 ± 19 years) were recruited to the pilot study. The average score on the SUS was 76.8 (±8.9), indicating good usability. There was a statistically significant moderate negative correlation between SUS scores and visual acuity in both the better (r = −0.494; p ≤ 0.001) and worse eye (r = −0.421; p ≤ 0.001). Conclusions: OverSight offers promising potential for collecting patient-generated health data for the purposes of digital phenotyping in patients with eye disease. Through further testing and validation, this novel approach to patient care may ultimately provide opportunities for remote monitoring in ophthalmology.",https://www.semanticscholar.org/paper/9021274480670269e8be59e16213dbacb485c2f7,https://doi.org/10.3390/healthcare12242550,https://www.semanticscholar.org/paper/9021274480670269e8be59e16213dbacb485c2f7,Healthcare,"Medicine, Medicine, Computer Science, Engineering",1,5c8c31a797b17bb6282b17a31113c8c3,10.3390/healthcare12242550,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
8e0e7fd6def35d7a4794688297aed10936cf6043,Ecowatch: A Comprehensive NodeMCU-Based System for Solar Power Oversight,"Kaushalya Thopate, Shweta M. Kambare, Mukund Kulkarni, Mayuri Gawade, Balasaheb Jadhav, K. Jaiswal",2024,"Globally, solar power systems are becoming more and more popular as a renewable energy source. However, to maximize their effectiveness and guarantee their dependable functioning, these systems must be effectively managed and monitored. In this study, we suggest utilizing the open-source IoT platform NodeMCU to create a solar power monitoring system. Our solution gives owners of solar power systems complete monitoring capabilities by gathering, processing, and visualizing data in real time from solar panels, batteries, and other system components. Because of its scalable and affordable design, the system can be used for both home and business purposes. We show through our research that our NodeMCU-based solar power monitoring system is both practical and efficient. This research introduces an innovative approach to monitoring and optimizing solar power systems through the implementation of NodeMCU in an Internet of Things (IoT) framework. The study's findings significantly contribute to the field of renewable energy management by advocating for a more efficient and scalable solution, thereby fostering broader acceptance and utilization of renewable energy sources to achieve a sustainable and environmentally friendly future.",https://www.semanticscholar.org/paper/8e0e7fd6def35d7a4794688297aed10936cf6043,,https://www.semanticscholar.org/paper/8e0e7fd6def35d7a4794688297aed10936cf6043,2024 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),"Environmental Science, Engineering",1,b8a63758ff07aa3cacffc2960bda5cbe,10.1109/IATMSI60426.2024.10502496,,"[{'source': 's2-fos-model', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
273959e6aaa2da1245f285afc17c212ca88be46d,Navigating Healthcare AI Governance: the Comprehensive Algorithmic Oversight and Stewardship Framework for Risk and Equity.,"Rahul Kumar, Kyle Sporn, E. Waisberg, J. Ong, Phani Paladugu, Amar S Vadhera, Dylan Amiri, Alex Ngo, Ram Jagadeesan, Alireza Tavakkoli, Timothy Loftus, Andrew G Lee",2025,,https://www.semanticscholar.org/paper/273959e6aaa2da1245f285afc17c212ca88be46d,,https://www.semanticscholar.org/paper/273959e6aaa2da1245f285afc17c212ca88be46d,Health Care Analysis,"Medicine, Medicine, Computer Science",1,98c7a8b87bae74a929bdbcfe32b42339,10.1007/s10728-025-00537-y,,"[{'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
d25014b25bef396e25e753a5cfc76fd1a7cd1497,The Superalignment of Superhuman Intelligence with Large Language Models,"Minlie Huang, Yingkang Wang, Shiyao Cui, Pei Ke, Jie Tang",2024,"We have witnessed superhuman intelligence thanks to the fast development of large language models and multimodal language models. As the application of such superhuman models becomes more and more popular, a critical question arises here: how can we ensure superhuman models are still safe, reliable and aligned well to human values? In this position paper, we discuss the concept of superalignment from the learning perspective to answer this question by outlining the learning paradigm shift from large-scale pretraining, supervised fine-tuning, to alignment training. We define superalignment as designing effective and efficient alignment algorithms to learn from noisy-labeled data (point-wise samples or pair-wise preference data) in a scalable way when the task becomes very complex for human experts to annotate and the model is stronger than human experts. We highlight some key research problems in superalignment, namely, weak-to-strong generalization, scalable oversight, and evaluation. We then present a conceptual framework for superalignment, which consists of three modules: an attacker which generates adversary queries trying to expose the weaknesses of a learner model; a learner which will refine itself by learning from scalable feedbacks generated by a critic model along with minimal human experts; and a critic which generates critics or explanations for a given query-response pair, with a target of improving the learner by criticizing. We discuss some important research problems in each component of this framework and highlight some interesting research ideas that are closely related to our proposed framework, for instance, self-alignment, self-play, self-refinement, and more. Last, we highlight some future research directions for superalignment, including identification of new emergent risks and multi-dimensional alignment.",https://www.semanticscholar.org/paper/d25014b25bef396e25e753a5cfc76fd1a7cd1497,https://arxiv.org/pdf/2412.11145.pdf,https://www.semanticscholar.org/paper/d25014b25bef396e25e753a5cfc76fd1a7cd1497,Science China Information Sciences,"Computer Science, Computer Science, Linguistics",1,b02659ebd1d58c716f0d6a27db566a6b,10.48550/arXiv.2412.11145,2412.11145,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Linguistics'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
ee327371dd73f6ec0941e2e97b97c461ad1a58c5,Improving architectures for automating network security using specification-based protocols,"Khir Henderson, K. Kornegay",2020,"The proliferation of the Internet of Things continues to be a critical issue today. The current landscape provides security with minimal oversight and is furthermore inadequate due to unaccounted human behavior in the design flow and management of personal networks. As a result, these inherently insecure devices exponentially increase the attack surface of our critical infrastructure. This research leverages a specification-based protocol called Manufacturer Usage Description or MUD that is designed to automate access control at the ""edge"" of the network where IoT devices reside. This research approaches improved network security by underlining inherent weaknesses and key research areas to create a resilient architecture that is both sustainable and scalable.",https://www.semanticscholar.org/paper/ee327371dd73f6ec0941e2e97b97c461ad1a58c5,,https://www.semanticscholar.org/paper/ee327371dd73f6ec0941e2e97b97c461ad1a58c5,Symposium and Bootcamp on the Science of Security,"Computer Science, Computer Science, Engineering",1,cf111b3710d54cf5ece5b3a198fb1da4,10.1145/3384217.3386395,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:46:58.124675+00:00,2025-09-30 00:46:58.124675+00:00
26ecd81405c7df09ef0fe2550029e319785f4a7b,Prediction of cancer dynamics under treatment using Bayesian neural networks: A simulated study,"E. M. Myklebust, A. Frigessi, F. Schjesvold, J. Foo, K. Leder, Alvaro Kohn-Luque",2024,"Predicting cancer dynamics under treatment is challenging due to high inter-patient heterogeneity, lack of predictive biomarkers, and sparse and noisy longitudinal data. Mathematical models can summarize cancer dynamics by a few interpretable parameters per patient. Machine learning methods can then be trained to predict the model parameters from baseline covariates, but do not account for uncertainty in the parameter estimates. Instead, hierarchical Bayesian modeling can model the relationship between baseline covariates to longitudinal measurements via mechanistic parameters while accounting for uncertainty in every part of the model. The mapping from baseline covariates to model parameters can be modeled in several ways. A linear mapping simplifies inference but fails to capture nonlinear covariate effects and scale poorly for interaction modeling when the number of covariates is large. In contrast, Bayesian neural networks can potentially discover interactions between covariates automatically, but at a substantial cost in computational complexity. In this work, we develop a hierarchical Bayesian model of subpopulation dynamics that uses baseline covariate information to predict cancer dynamics under treatment, inspired by cancer dynamics in multiple myeloma (MM), where serum M protein is a well-known proxy of tumor burden. As a working example, we apply the model to a simulated dataset and compare its ability to predict M protein trajectories to a model with linear covariate effects. Our results show that the Bayesian neural network covariate effect model predicts cancer dynamics more accurately than a linear covariate effect model when covariate interactions are present. The framework can also be applied to other types of cancer or other time series prediction problems that can be described with a parametric model.",https://www.semanticscholar.org/paper/26ecd81405c7df09ef0fe2550029e319785f4a7b,https://arxiv.org/pdf/2405.14508.pdf,https://www.semanticscholar.org/paper/26ecd81405c7df09ef0fe2550029e319785f4a7b,,"Biology, Mathematics, Medicine, Computer Science",1,b5ffe382ed3f6e60b24454177a2c841c,,2405.14508,"[{'source': 'external', 'category': 'Biology'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
3ee019a6888fdc49fc0911589da1118dd3c0a5d4,Tensor Decomposition for Spatiotemporal Mobility Pattern Learning with Mobile Phone Data,"Suxia Gong, Ismaïl Saadi, Jacques Teller, Mario Cools",2024,"Detecting urban mobility patterns is crucial for policymakers in urban and transport planning. Mobile phone data have been increasingly deployed to measure the spatiotemporal variations in human mobility. This work applied non-negative Tucker decomposition (NTD) to mobile phone-based origin–destination (O-D) matrices to explore mobility patterns’ latent spatial and temporal relationships in the province of Liège, Belgium. Four 310 × 310 × 24 traffic tensors have been built for one regular weekday, one regular weekend day, one holiday weekday, and one holiday weekend day, respectively. The proposed method inferred spatial clusters and temporal patterns while interpreting the correlation between spatial clusters and temporal patterns through geographical visualization. As a result, we found the similarity of O-D and destination–origin (D-O) patterns and the symmetry for the trips of the temporal patterns with evening peak and morning peaks on the weekday. Moreover, we investigated the attraction of different spatial clusters with two temporal patterns on a regular weekday and validated the reconstructed demand using population counts and commuting matrices. Finally, the differences in spatial and temporal interactions have been addressed in detail.",https://www.semanticscholar.org/paper/3ee019a6888fdc49fc0911589da1118dd3c0a5d4,,https://www.semanticscholar.org/paper/3ee019a6888fdc49fc0911589da1118dd3c0a5d4,Transportation Research Record,"Computer Science, Engineering, Geography, Environmental Science",1,ce022bebfbd497f46ec227200900359c,10.1177/03611981241270166,,"[{'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Geography'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
6e2bb83a0a849ba62a61123310931ee723200710,A unified Method for assessing the Observability of Dynamic Complex Systems,Juan G. Diaz Ochoa,2022,"Problem Systems theory applied to biology and medicine assumes that the complexity of a system can be described by quasi-generic models to predict the behavior of many other similar systems. To this end, the aim of various research works in systems theory is to develop inductive modeling (based on data-intensive analysis) or deductive modeling (based on the deduction of mechanistic principles) to discover patterns and identify plausible correlations between past and present events, or to connect different causal relationships of interacting elements at different scales and compute mathematical predictions. Mathematical principles assume that there are constant and observable universal causal principles that apply to all biological systems. Nowadays, there are no suitable tools to assess the soundness of these universal causal principles, especially considering that organisms not only respond to environmental stimuli (and inherent processes) across multiple scales but also integrate information about and within these scales. This implies an uncontrollable degree of uncertainty. Methodology A method has been developed to detect the stability of causal processes by evaluating the information contained in the trajectories identified in a phase space. Time series patterns are analyzed using concepts from geometric information theory and persistent homology. In essence, recognizing these patterns in different time periods and evaluating their geometrically integrated information leads to the assessment of causal relationships. With this method, and together with the evaluation of persistent entropy in trajectories in relation to different individual systems, we have developed a method called Φ-S diagram as a complexity measure to recognize when organisms follow causal pathways leading to mechanistic responses. Results We calculated the Φ-S diagram of a deterministic dataset available in the ICU repository to test the method’s interpretability. We also calculated the Φ-S diagram of time series from health data available in the same repository. This includes patients’ physiological response to sport measured with wearables outside laboratory conditions. We confirmed the mechanistic nature of both datasets in both calculations. In addition, there is evidence that some individuals show a high degree of autonomous response and variability. Therefore, persistent individual variability may limit the ability to observe the cardiac response. In this study, we present the first demonstration of the concept of developing a more robust framework for representing complex biological systems.",https://www.semanticscholar.org/paper/6e2bb83a0a849ba62a61123310931ee723200710,https://www.biorxiv.org/content/biorxiv/early/2022/01/23/2022.01.21.477230.full.pdf,https://www.semanticscholar.org/paper/6e2bb83a0a849ba62a61123310931ee723200710,bioRxiv,"Biology, Computer Science, Medicine, Biology, Engineering",1,9b23bdfb577a37b43a0ebb4f09cfa1af,10.1101/2022.01.21.477230,,"[{'source': 'external', 'category': 'Biology'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Biology'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
b2137d764c1f09807af5abc9137030aabf048243,"SEPARATION OF PHYSICAL FROM MATHEMATICAL POLES IN OPERATIONAL MODAL ANALYSIS USING REDUCED, REASSEMBLED COVARIANCE MATRICES","M. Wiemann, Lukas Bonekemper, Jonas Kappel, Peter Kraemer",2023,"Modal analysis is one of the elementary tools for the analysis of structural dynamics. In context of vibration-based damage diagnosis and continuous monitoring of modal quantities, different variants of Operational Modal Analysis (OMA) were developed. In most cases, the results of the analysis (modal data) are improved by post-processing methods, e.g., by clustering of stable poles in stability diagrams. The aim of this paper is to facilitate the automatic interpretability of the computational results by preprocessing techniques. The method presented in this paper is used to distinguish between the physical poles and the unwanted mathematical poles to determine the natural frequencies more accurately. This is necessary because for the monitoring of complex real structures, high model orders are required, leading to the occurrence of mathematical poles. To enable a reliable separation, the spectral signal components are analyzed regarding their information content and their energy level in a specific frequency band. For this purpose, the widespread assumption is used that the largest singular values of the system response are related to the highest signal energy and that the lower singular values are caused by noise. With the use of different narrow frequency bands (e.g., by using bandpass filters), the estimation of an accurate threshold between noise and eigenfrequencies can be well established for each band. This technique is applied on the Covariance-Driven Stochastic Subspace Identification algorithm (SSI-COV) for OMA. In context of SSI-COV the Singular Value Decomposition (SVD) and the estimated threshold is used to build reduced and reassembled Hankel matrices from partial sum matrices for each frequency band separately. The advantage of the reduced matrices is that only physical poles have plausible modal damping values, and these can be well separate from mathematical poles. The effectiveness of the method is first demonstrated on simulated data and then successfully tested on a laboratory structure. The results, the advantages, and limitations of the method as well as the need for further improvements are discussed.",https://www.semanticscholar.org/paper/b2137d764c1f09807af5abc9137030aabf048243,,https://www.semanticscholar.org/paper/b2137d764c1f09807af5abc9137030aabf048243,Proceedings of the 14th International Workshop on Structural Health Monitoring,Engineering,1,eeed0e35191275df6e5d0ff50f50eeca,10.12783/shm2023/37039,,"[{'source': 's2-fos-model', 'category': 'Engineering'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
28c57cbb0caebd81646b10dea73cfe4127655df4,Mechanistic kinetic comparison of terrestrial biomass-derived cellulose and marine algae-derived agarose acidic degradation to monosaccharides and 5-hydroxymethylfurfural,"Lishi Yan, Liangzhi Li, Yuanzhuo Zhou, Cuiying Hu, Chenxi Lu, Xin Shen",2022,,https://www.semanticscholar.org/paper/28c57cbb0caebd81646b10dea73cfe4127655df4,,https://www.semanticscholar.org/paper/28c57cbb0caebd81646b10dea73cfe4127655df4,Biomass Conversion and Biorefinery,"Environmental Science, Materials Science, Chemistry",1,b3468eba7636af5f2ef890b7e7cd7924,10.1007/s13399-022-02607-w,,"[{'source': 's2-fos-model', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Materials Science'}, {'source': 's2-fos-model', 'category': 'Chemistry'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
30c9ccdf8b6b24985d185bbc7be1de15f296ac1d,Blind signal separation for coprime planar arrays: An improved coupled trilinear decomposition method,"Zhongyuan Que, Xiaofei Zhang, Benzhou Jin",2022,"In this study, the problem of blind signal separation for coprime planar arrays is investigated. For coprime planar arrays comprising two uniform rectangular subarrays, we link the signal separation to the tensor‐based model called coupled canonical polyadic decomposition (CPD) and propose an improved coupled trilinear decomposition approach. The output data of coprime planar arrays are modeled as a coupled tensor set that can be further interpreted as a coupled CPD model, allowing a signal separation to be achieved using coupled trilinear alternating least squares (TALS). Furthermore, in the procedure of the coupled TALS, a Vandermonde structure enforcing approach is explicitly applied, which is shown to ensure fast convergence. The results of Monto Carlo simulations show that our proposed algorithm has the same separation accuracy as the basic coupled TALS but with a faster convergence speed.",https://www.semanticscholar.org/paper/30c9ccdf8b6b24985d185bbc7be1de15f296ac1d,,https://www.semanticscholar.org/paper/30c9ccdf8b6b24985d185bbc7be1de15f296ac1d,ETRI Journal,"Engineering, Computer Science, Mathematics",1,c20a60765e8ab90b69ded2cf83b38234,10.4218/etrij.2021-0285,,"[{'source': 's2-fos-model', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Mathematics'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
1ed791a4e58cd218946fb392ddf5551ef3177c64,Spectrally Sparse Tensor Reconstruction in Optical Coherence Tomography Using Nuclear Norm Penalisation,"Mohamed Ibrahim Assoweh, S. Chrétien, B. Tamadazte",2020,"Reconstruction of 3D objects in various tomographic measurements is an important problem which can be naturally addressed within the mathematical framework of 3D tensors. In Optical Coherence Tomography, the reconstruction problem can be recast as a tensor completion problem. Following the seminal work of Candès et al., the approach followed in the present work is based on the assumption that the rank of the object to be reconstructed is naturally small, and we leverage this property by using a nuclear norm-type penalisation. In this paper, a detailed study of nuclear norm penalised reconstruction using the tubal Singular Value Decomposition of Kilmer et al. is proposed. In particular, we introduce a new, efficiently computable definition of the nuclear norm in the Kilmer et al. framework. We then present a theoretical analysis, which extends previous results by Koltchinskii Lounici and Tsybakov. Finally, this nuclear norm penalised reconstruction method is applied to real data reconstruction experiments in Optical Coherence Tomography (OCT). In particular, our numerical experiments illustrate the importance of penalisation for OCT reconstruction.",https://www.semanticscholar.org/paper/1ed791a4e58cd218946fb392ddf5551ef3177c64,https://www.mdpi.com/2227-7390/8/4/628/pdf?version=1587967651,https://www.semanticscholar.org/paper/1ed791a4e58cd218946fb392ddf5551ef3177c64,Mathematics,"Computer Science, Physics, Engineering, Computer Science",1,5ffe8c19566c00bf6716d237701ed1a6,10.3390/math8040628,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Physics'}, {'source': 's2-fos-model', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",2025-09-30 00:46:26.107098+00:00,2025-09-30 00:46:26.107098+00:00
