paper_id,title,authors,year,abstract,url,pdf_url,scholar_url,venue,keywords,citations,title_hash,doi,arxiv_id,s2_fields,source,created_at,updated_at
5ad1cfdc40f58c5ee078496312798f784fc80801,Byzantine-Robust Distributed Learning: Towards Optimal Statistical Rates,"Dong Yin, Yudong Chen, K. Ramchandran, P. Bartlett",2018,"In large-scale distributed learning, security issues have become increasingly important. Particularly in a decentralized environment, some computing units may behave abnormally, or even exhibit Byzantine failures---arbitrary and potentially adversarial behavior. In this paper, we develop distributed learning algorithms that are provably robust against such failures, with a focus on achieving optimal statistical performance. A main result of this work is a sharp analysis of two robust distributed gradient descent algorithms based on median and trimmed mean operations, respectively. We prove statistical error rates for three kinds of population loss functions: strongly convex, non-strongly convex, and smooth non-convex. In particular, these algorithms are shown to achieve order-optimal statistical error rates for strongly convex losses. To achieve better communication efficiency, we further propose a median-based distributed algorithm that is provably robust, and uses only one communication round. For strongly convex quadratic loss, we show that this algorithm achieves the same optimal error rate as the robust distributed gradient descent algorithms.",https://www.semanticscholar.org/paper/5ad1cfdc40f58c5ee078496312798f784fc80801,https://arxiv.org/pdf/1803.01498.pdf,https://www.semanticscholar.org/paper/5ad1cfdc40f58c5ee078496312798f784fc80801,International Conference on Machine Learning,"Computer Science, Mathematics, Computer Science",1705,521e92d6221f2b43079a5c2d47e4440b,,1803.01498,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
8dce99e33c6fceb3e79023f5894fdbe733c91e92,Synthesizing Robust Adversarial Examples,"Anish Athalye, Logan Engstrom, Andrew Ilyas, K. Kwok",2017,,https://www.semanticscholar.org/paper/8dce99e33c6fceb3e79023f5894fdbe733c91e92,,https://www.semanticscholar.org/paper/8dce99e33c6fceb3e79023f5894fdbe733c91e92,International Conference on Machine Learning,"Computer Science, Computer Science",1677,b541e1ff94e2fa4606af4460dca8497b,,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
45557cc70cd6989ab6b03e5aeb787e34299099f7,Natural Adversarial Examples,"Dan Hendrycks, Kevin Zhao, Steven Basart, J. Steinhardt, D. Song",2019,"We introduce two challenging datasets that reliably cause machine learning model performance to substantially degrade. The datasets are collected with a simple adversarial filtration technique to create datasets with limited spurious cues. Our datasets’ real-world, unmodified examples transfer to various unseen models reliably, demonstrating that computer vision models have shared weaknesses. The first dataset is called IMAGENET-A and is like the ImageNet test set, but it is far more challenging for existing models. We also curate an adversarial out-of-distribution detection dataset called IMAGENET-O, which is the first out-of-distribution detection dataset created for ImageNet models. On IMAGENET-A a DenseNet-121 obtains around 2% accuracy, an accuracy drop of approximately 90%, and its out-of-distribution detection performance on IMAGENET-O is near random chance levels. We find that existing data augmentation techniques hardly boost performance, and using other public training datasets provides improvements that are limited. However, we find that improvements to computer vision architectures provide a promising path towards robust models.",https://www.semanticscholar.org/paper/45557cc70cd6989ab6b03e5aeb787e34299099f7,https://arxiv.org/pdf/1907.07174,https://www.semanticscholar.org/paper/45557cc70cd6989ab6b03e5aeb787e34299099f7,Computer Vision and Pattern Recognition,"Computer Science, Mathematics, Computer Science",1628,20f29573ce2554da83941211dc7546af,10.1109/CVPR46437.2021.01501,1907.07174,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
f5f2336371087d232528af74eeff83054e5abd6e,Cooperative Sensing among Cognitive Radios,"S. M. Mishra, A. Sahai, R. Brodersen",2006,,https://www.semanticscholar.org/paper/f5f2336371087d232528af74eeff83054e5abd6e,http://www.eecs.berkeley.edu/~sahai/Papers/ICC06_final.pdf,https://www.semanticscholar.org/paper/f5f2336371087d232528af74eeff83054e5abd6e,IEEE International Conference on Communications,"Computer Science, Computer Science, Engineering",1597,b61034bd025f1c03f59f96f0830ee412,10.1109/ICC.2006.254957,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
4b23012689e0f17912fb38d4984775e567cff8d6,Provable defenses against adversarial examples via the convex outer adversarial polytope,"J. Z. Kolter, Eric Wong",2017,"We propose a method to learn deep ReLU-based classifiers that are provably robust against norm-bounded adversarial perturbations (on the training data; for previously unseen examples, the approach will be guaranteed to detect all adversarial examples, though it may flag some non-adversarial examples as well). The basic idea of the approach is to consider a convex outer approximation of the set of activations reachable through a norm-bounded perturbation, and we develop a robust optimization procedure that minimizes the worst case loss over this outer region (via a linear program). Crucially, we show that the dual problem to this linear program can be represented itself as a deep network similar to the backpropagation network, leading to very efficient optimization approaches that produce guaranteed bounds on the robust loss. The end result is that by executing a few more forward and backward passes through a slightly modified version of the original network (though possibly with much larger batch sizes), we can learn a classifier that is provably robust to any norm-bounded adversarial attack. We illustrate the approach on a toy 2D robust classification task, and on a simple convolutional architecture applied to MNIST, where we produce a classifier that provably has less than 8.4% test error for any adversarial attack with bounded $\ell_\infty$ norm less than $\epsilon = 0.1$. This represents the largest verified network that we are aware of, and we discuss future challenges in scaling the approach to much larger domains.",https://www.semanticscholar.org/paper/4b23012689e0f17912fb38d4984775e567cff8d6,https://arxiv.org/pdf/1711.00851.pdf,https://www.semanticscholar.org/paper/4b23012689e0f17912fb38d4984775e567cff8d6,International Conference on Machine Learning,"Computer Science, Mathematics, Computer Science, Mathematics",1529,857e524e230a8ca508c3bce58917ccf4,,1711.00851,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Mathematics'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
b7fd45acdecaa0dfbb05cbedf6abd98c23955640,Population Games And Evolutionary Dynamics,William H. Sandholm,2010,,https://www.semanticscholar.org/paper/b7fd45acdecaa0dfbb05cbedf6abd98c23955640,,https://www.semanticscholar.org/paper/b7fd45acdecaa0dfbb05cbedf6abd98c23955640,Economic learning and social evolution,"Mathematics, Computer Science, Computer Science, Economics, Engineering, Mathematics",1466,9d1918bef68998e952436ebd168cc121,,,"[{'source': 'external', 'category': 'Mathematics'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Economics'}, {'source': 's2-fos-model', 'category': 'Engineering'}, {'source': 's2-fos-model', 'category': 'Mathematics'}]",semantic_scholar,2025-10-22 22:30:09.393246+00:00,2025-10-22 22:30:09.393246+00:00
382696fb48a4c8f4f3195d0ee0d2dfe5ba2836cd,Energy‐Level Alignment at Organic/Metal and Organic/Organic Interfaces,"S. Braun, W. R. Salaneck, M. Fahlman",2009,,https://www.semanticscholar.org/paper/382696fb48a4c8f4f3195d0ee0d2dfe5ba2836cd,,https://www.semanticscholar.org/paper/382696fb48a4c8f4f3195d0ee0d2dfe5ba2836cd,,"Materials Science, Chemistry, Materials Science",1453,b65fa519f0628f9361529b16fbe0d61a,10.1002/adma.200802893,,"[{'source': 'external', 'category': 'Materials Science'}, {'source': 's2-fos-model', 'category': 'Chemistry'}, {'source': 's2-fos-model', 'category': 'Materials Science'}]",semantic_scholar,2025-10-22 22:37:00.263161+00:00,2025-10-22 22:37:00.263161+00:00
a9e79fb4f8273c847f91655f786ff12cb1a1ba0c,"Pathway enrichment analysis and visualization of omics data using g:Profiler, GSEA, Cytoscape and EnrichmentMap","J. Reimand, Ruth Isserlin, V. Voisin, Mike Kucera, Christian Tannus-Lopes, Asha Rostamianfar, Lina Wadi, Mona Meyer, Jeff Wong, Changjiang Xu, D. Merico, Gary D Bader",2019,,https://www.semanticscholar.org/paper/a9e79fb4f8273c847f91655f786ff12cb1a1ba0c,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6607905,https://www.semanticscholar.org/paper/a9e79fb4f8273c847f91655f786ff12cb1a1ba0c,Nature Protocols,"Computer Science, Medicine, Computer Science, Biology",1394,c5a0f5f559559dc6c8ececf76e5c1b28,10.1038/s41596-018-0103-9,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Biology'}]",semantic_scholar,2025-10-22 22:50:31.178565+00:00,2025-10-22 22:50:31.178565+00:00
1b225474e7a5794f98cdfbde8b12ccbc56799409,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models,"Wieland Brendel, Jonas Rauber, M. Bethge",2017,"Many machine learning algorithms are vulnerable to almost imperceptible perturbations of their inputs. So far it was unclear how much risk adversarial perturbations carry for the safety of real-world machine learning applications because most methods used to generate such perturbations rely either on detailed model information (gradient-based attacks) or on confidence scores such as class probabilities (score-based attacks), neither of which are available in most real-world scenarios. In many such cases one currently needs to retreat to transfer-based attacks which rely on cumbersome substitute models, need access to the training data and can be defended against. Here we emphasise the importance of attacks which solely rely on the final model decision. Such decision-based attacks are (1) applicable to real-world black-box models such as autonomous cars, (2) need less knowledge and are easier to apply than transfer-based attacks and (3) are more robust to simple defences than gradient- or score-based attacks. Previous attacks in this category were limited to simple models or simple datasets. Here we introduce the Boundary Attack, a decision-based attack that starts from a large adversarial perturbation and then seeks to reduce the perturbation while staying adversarial. The attack is conceptually simple, requires close to no hyperparameter tuning, does not rely on substitute models and is competitive with the best gradient-based attacks in standard computer vision tasks like ImageNet. We apply the attack on two black-box algorithms from Clarifai.com. The Boundary Attack in particular and the class of decision-based attacks in general open new avenues to study the robustness of machine learning models and raise new questions regarding the safety of deployed machine learning systems. An implementation of the attack is available as part of Foolbox at this https URL .",https://www.semanticscholar.org/paper/1b225474e7a5794f98cdfbde8b12ccbc56799409,https://arxiv.org/pdf/1712.04248.pdf,https://www.semanticscholar.org/paper/1b225474e7a5794f98cdfbde8b12ccbc56799409,International Conference on Learning Representations,"Mathematics, Computer Science, Computer Science",1393,70d56b4397359cb635606a305e2dfdf9,,1712.04248,"[{'source': 'external', 'category': 'Mathematics'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
1b59eea8ec4684381a885b59acd09c9151a49487,Manifold Mixup: Better Representations by Interpolating Hidden States,"Vikas Verma, Alex Lamb, Christopher Beckham, Amir Najafi, Ioannis Mitliagkas, David Lopez-Paz, Yoshua Bengio",2018,,https://www.semanticscholar.org/paper/1b59eea8ec4684381a885b59acd09c9151a49487,,https://www.semanticscholar.org/paper/1b59eea8ec4684381a885b59acd09c9151a49487,International Conference on Machine Learning,"Computer Science, Computer Science",1391,6fde35cd5b4a9adfdf402811869f24cc,,,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
64071f1935541c98a38aa621eb901ddf112f19b5,Polymers for drug delivery systems.,"William B. Liechty, David R. Kryscio, B. V. Slaughter, N. Peppas",2010,,https://www.semanticscholar.org/paper/64071f1935541c98a38aa621eb901ddf112f19b5,https://europepmc.org/articles/pmc3438887?pdf=render,https://www.semanticscholar.org/paper/64071f1935541c98a38aa621eb901ddf112f19b5,Annual Review of Chemical and Biomolecular Engineering,"Engineering, Medicine, Medicine, Materials Science",1364,e23f7b345ffe02284f1913dafe3df0d8,10.1146/annurev-chembioeng-073009-100847,,"[{'source': 'external', 'category': 'Engineering'}, {'source': 'external', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Medicine'}, {'source': 's2-fos-model', 'category': 'Materials Science'}]",semantic_scholar,2025-10-22 22:30:09.393246+00:00,2025-10-22 22:30:09.393246+00:00
04a7cab83c5b1b5dd13dcb8632fae3f24150f873,Domain Adaptive Faster R-CNN for Object Detection in the Wild,"Yuhua Chen, Wen Li, Christos Sakaridis, Dengxin Dai, L. Gool",2018,"Object detection typically assumes that training and test data are drawn from an identical distribution, which, however, does not always hold in practice. Such a distribution mismatch will lead to a significant performance drop. In this work, we aim to improve the cross-domain robustness of object detection. We tackle the domain shift on two levels: 1) the image-level shift, such as image style, illumination, etc., and 2) the instance-level shift, such as object appearance, size, etc. We build our approach based on the recent state-of-the-art Faster R-CNN model, and design two domain adaptation components, on image level and instance level, to reduce the domain discrepancy. The two domain adaptation components are based on $$-divergence theory, and are implemented by learning a domain classifier in adversarial training manner. The domain classifiers on different levels are further reinforced with a consistency regularization to learn a domain-invariant region proposal network (RPN) in the Faster R-CNN model. We evaluate our newly proposed approach using multiple datasets including Cityscapes, KITTI, SIM10K, etc. The results demonstrate the effectiveness of our proposed approach for robust object detection in various domain shift scenarios.",https://www.semanticscholar.org/paper/04a7cab83c5b1b5dd13dcb8632fae3f24150f873,http://arxiv.org/pdf/1803.03243,https://www.semanticscholar.org/paper/04a7cab83c5b1b5dd13dcb8632fae3f24150f873,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,"Computer Science, Computer Science",1364,984bb0d6672d6bee2796ccef3639ed96,10.1109/CVPR.2018.00352,1803.03243,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
54d4a221db5a91a2487b1610374843fafff5a23d,Multi-Agent Reinforcement Learning: A Selective Overview of Theories and Algorithms,"K. Zhang, Zhuoran Yang, T. Başar",2019,"Recent years have witnessed significant advances in reinforcement learning (RL), which has registered great success in solving various sequential decision-making problems in machine learning. Most of the successful RL applications, e.g., the games of Go and Poker, robotics, and autonomous driving, involve the participation of more than one single agent, which naturally fall into the realm of multi-agent RL (MARL), a domain with a relatively long history, and has recently re-emerged due to advances in single-agent RL techniques. Though empirically successful, theoretical foundations for MARL are relatively lacking in the literature. In this chapter, we provide a selective overview of MARL, with focus on algorithms backed by theoretical analysis. More specifically, we review the theoretical results of MARL algorithms mainly within two representative frameworks, Markov/stochastic games and extensive-form games, in accordance with the types of tasks they address, i.e., fully cooperative, fully competitive, and a mix of the two. We also introduce several significant but challenging applications of these algorithms. Orthogonal to the existing reviews on MARL, we highlight several new angles and taxonomies of MARL theory, including learning in extensive-form games, decentralized MARL with networked agents, MARL in the mean-field regime, (non-)convergence of policy-based methods for learning in games, etc. Some of the new angles extrapolate from our own research endeavors and interests. Our overall goal with this chapter is, beyond providing an assessment of the current state of the field on the mark, to identify fruitful future research directions on theoretical studies of MARL. We expect this chapter to serve as continuing stimulus for researchers interested in working on this exciting while challenging topic.",https://www.semanticscholar.org/paper/54d4a221db5a91a2487b1610374843fafff5a23d,https://arxiv.org/pdf/1911.10635.pdf,https://www.semanticscholar.org/paper/54d4a221db5a91a2487b1610374843fafff5a23d,Handbook of Reinforcement Learning and Control,"Computer Science, Mathematics, Computer Science",1346,eba9bd89d5e5ed3fd54cc25029de3539,10.1007/978-3-030-60990-0_12,1911.10635,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:30:09.393246+00:00,2025-10-22 22:30:09.393246+00:00
c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!,"Ali Shafahi, Mahyar Najibi, Amin Ghiasi, Zheng Xu, John P. Dickerson, Christoph Studer, L. Davis, Gavin Taylor, T. Goldstein",2019,"Adversarial training, in which a network is trained on adversarial examples, is one of the few defenses against adversarial attacks that withstands strong attacks. Unfortunately, the high cost of generating strong adversarial examples makes standard adversarial training impractical on large-scale problems like ImageNet. We present an algorithm that eliminates the overhead cost of generating adversarial examples by recycling the gradient information computed when updating model parameters. Our ""free"" adversarial training algorithm achieves comparable robustness to PGD adversarial training on the CIFAR-10 and CIFAR-100 datasets at negligible additional cost compared to natural training, and can be 7 to 30 times faster than other strong adversarial training methods. Using a single workstation with 4 P100 GPUs and 2 days of runtime, we can train a robust model for the large-scale ImageNet classification task that maintains 40% accuracy against PGD attacks. The code is available at this https URL.",https://www.semanticscholar.org/paper/c92be891c5f8f0f60b6de206364f9a744612d1e8,https://arxiv.org/pdf/1904.12843.pdf,https://www.semanticscholar.org/paper/c92be891c5f8f0f60b6de206364f9a744612d1e8,Neural Information Processing Systems,"Computer Science, Mathematics, Computer Science",1304,671a4eadd0ce4fefa448f35d648536d4,,1904.12843,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 'external', 'category': 'Mathematics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
41f2a087031944f9b990eb102f59b4ff58d6b5ef,Dex-Net 2.0: Deep Learning to Plan Robust Grasps with Synthetic Point Clouds and Analytic Grasp Metrics,"Jeffrey Mahler, Jacky Liang, Sherdil Niyaz, Michael Laskey, R. Doan, Xinyu Liu, J. A. Ojea, Ken Goldberg",2017,"To reduce data collection time for deep learning of robust robotic grasp plans, we explore training from a synthetic dataset of 6.7 million point clouds, grasps, and analytic grasp metrics generated from thousands of 3D models from Dex-Net 1.0 in randomized poses on a table. We use the resulting dataset, Dex-Net 2.0, to train a Grasp Quality Convolutional Neural Network (GQ-CNN) model that rapidly predicts the probability of success of grasps from depth images, where grasps are specified as the planar position, angle, and depth of a gripper relative to an RGB-D sensor. Experiments with over 1,000 trials on an ABB YuMi comparing grasp planning methods on singulated objects suggest that a GQ-CNN trained with only synthetic data from Dex-Net 2.0 can be used to plan grasps in 0.8sec with a success rate of 93% on eight known objects with adversarial geometry and is 3x faster than registering point clouds to a precomputed dataset of objects and indexing grasps. The Dex-Net 2.0 grasp planner also has the highest success rate on a dataset of 10 novel rigid objects and achieves 99% precision (one false positive out of 69 grasps classified as robust) on a dataset of 40 novel household objects, some of which are articulated or deformable. Code, datasets, videos, and supplementary material are available at http://berkeleyautomation.github.io/dex-net .",https://www.semanticscholar.org/paper/41f2a087031944f9b990eb102f59b4ff58d6b5ef,https://doi.org/10.15607/rss.2017.xiii.058,https://www.semanticscholar.org/paper/41f2a087031944f9b990eb102f59b4ff58d6b5ef,Robotics: Science and Systems,"Engineering, Computer Science, Computer Science, Engineering",1300,20bfad8f4276a613b203f8f878c135e7,10.15607/RSS.2017.XIII.058,1703.09312,"[{'source': 'external', 'category': 'Engineering'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Engineering'}]",semantic_scholar,2025-10-22 22:26:29.994902+00:00,2025-10-22 22:26:29.994902+00:00
5958459afb55b550def530ea909782017c60dcd1,Governing the smart city: a review of the literature on smart urban governance,"A. Meijer, M. Bolívar",2016,,https://www.semanticscholar.org/paper/5958459afb55b550def530ea909782017c60dcd1,https://dspace.library.uu.nl/bitstream/handle/1874/407336/0020852314564308.pdf?sequence=1&isAllowed=y,https://www.semanticscholar.org/paper/5958459afb55b550def530ea909782017c60dcd1,,"Political Science, Political Science, Environmental Science, Sociology",1297,f1e56b63ea86349a26d2b3922b944575,10.1177/0020852314564308,,"[{'source': 'external', 'category': 'Political Science'}, {'source': 's2-fos-model', 'category': 'Political Science'}, {'source': 's2-fos-model', 'category': 'Environmental Science'}, {'source': 's2-fos-model', 'category': 'Sociology'}]",semantic_scholar,2025-10-22 22:57:19.170426+00:00,2025-10-22 22:57:19.170426+00:00
210b0a3d76e93079cc51b03c4115fde545eea966,GPQA: A Graduate-Level Google-Proof Q&A Benchmark,"David Rein, Betty Li Hou, Asa Cooper Stickland, Jackson Petty, Richard Yuanzhe Pang, Julien Dirani, Julian Michael, Samuel R. Bowman",2023,"We present GPQA, a challenging dataset of 448 multiple-choice questions written by domain experts in biology, physics, and chemistry. We ensure that the questions are high-quality and extremely difficult: experts who have or are pursuing PhDs in the corresponding domains reach 65% accuracy (74% when discounting clear mistakes the experts identified in retrospect), while highly skilled non-expert validators only reach 34% accuracy, despite spending on average over 30 minutes with unrestricted access to the web (i.e., the questions are""Google-proof""). The questions are also difficult for state-of-the-art AI systems, with our strongest GPT-4 based baseline achieving 39% accuracy. If we are to use future AI systems to help us answer very hard questions, for example, when developing new scientific knowledge, we need to develop scalable oversight methods that enable humans to supervise their outputs, which may be difficult even if the supervisors are themselves skilled and knowledgeable. The difficulty of GPQA both for skilled non-experts and frontier AI systems should enable realistic scalable oversight experiments, which we hope can help devise ways for human experts to reliably get truthful information from AI systems that surpass human capabilities.",https://www.semanticscholar.org/paper/210b0a3d76e93079cc51b03c4115fde545eea966,https://arxiv.org/pdf/2311.12022.pdf,https://www.semanticscholar.org/paper/210b0a3d76e93079cc51b03c4115fde545eea966,arXiv.org,"Computer Science, Biology, Physics, Computer Science, Chemistry",1294,d2390e0e97b7199093a42b27a5cf32bc,,2311.12022,"[{'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Biology'}, {'source': 's2-fos-model', 'category': 'Physics'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Chemistry'}]",semantic_scholar,2025-10-22 22:54:02.232968+00:00,2025-10-22 22:54:02.232968+00:00
3dc0b7d248ef303e71fcdcc6595a693b70fdf3ff,A new generation of homology search tools based on probabilistic inference.,S. Eddy,2009,,https://www.semanticscholar.org/paper/3dc0b7d248ef303e71fcdcc6595a693b70fdf3ff,,https://www.semanticscholar.org/paper/3dc0b7d248ef303e71fcdcc6595a693b70fdf3ff,Genome informatics. International Conference on Genome Informatics,"Mathematics, Medicine, Computer Science, Computer Science, Biology",1282,38ecdeed803c10e02ba1676ace2eb3cc,10.1142/9781848165632_0019,,"[{'source': 'external', 'category': 'Mathematics'}, {'source': 'external', 'category': 'Medicine'}, {'source': 'external', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Computer Science'}, {'source': 's2-fos-model', 'category': 'Biology'}]",semantic_scholar,2025-10-22 22:37:00.263161+00:00,2025-10-22 22:37:00.263161+00:00
